"5441868","M","0300","0100","M"
"5756787","M","0300","0500","M"
"5756565","M","0300","0500","M"
"6236181","M","0300","0500","M"
"5578965","M","0300","0500","M"
"8982362","M","0300","0500","M"
"8080105","M","0300","0500","M"
"8983831","M","0300","0500","M"
"8985863","M","0300","0500","M"
"6237523","M","0300","0500","M"
"6236472","M","0300","0500","M"
"5754890","M","0300","0500","M"
"5750003","M","0300","0500","M"
"6232078","M","0300","0500","M"
"1078727","M","0300","0500","M"
"2423936","M","0300","0500","M"
"1080025","M","0300","0500","M"
"1082320","M","0300","0500","M"
"1078726","M","0300","0500","M"
"1080002","M","0300","0500","M"
"1080024","M","0300","0500","M"
"1072336","M","0300","0500","M"
"1073954","M","0300","0500","M"
"1078695","M","0300","0500","M"
"2350364","M","0300","0500","M"
"1072719","M","0300","0500","M"
"1320706","M","0300","0500","M"
"1070751","M","0300","0500","M"
"1077676","M","0300","0500","M"
"3100004","M","0300","0500","M"
"3106470","M","0300","0500","M"
"2774851","M","0300","0500","M"
"3351014","M","0300","0500","M"
"3351317","M","0300","0500","M"
"2800411","M","0300","0500","M"
"3352273","M","0300","0500","M"
"3357677","M","0300","0500","M"
"3359207","M","0300","0500","M"
"5445988","M","0300","0500","M"
"5442115","M","0300","0500","M"
"5443960","M","0300","0500","M"
"5445531","M","0300","0500","M"
"6239882","M","0300","0400","M"
"5620011","M","0300","0400","M"
"7797472","M","0300","0400","M"
"7796095","M","0300","0400","M"
"7795713","M","0300","0400","M"
"7792052","M","0300","0400","M"
"7319267","M","0300","0400","M"
"7318410","M","0300","0400","M"
"7317363","M","0300","0400","M"
"6238022","M","0300","0400","M"
"6238160","M","0300","0400","M"
"7311492","M","0300","0400","M"
"6233268","M","0300","0400","M"
"6230300","M","0300","0400","M"
"2024468","M","0300","0400","M"
"1322465","M","0300","0400","M"
"1322968","M","0300","0400","M"
"1320067","M","0300","0400","M"
"2025355","M","0300","0400","M"
"1320124","M","0300","0400","M"
"1328005","M","0300","0400","M"
"1326909","M","0300","0400","M"
"3703425","M","0300","0400","M"
"2808458","M","0300","0400","M"
"3359641","M","0300","0400","M"
"4120419","M","0300","0400","M"
"3700000","M","0300","0400","M"
"2285245","M","0300","0200","M"
"2286253","M","0300","0200","M"
"2286974","M","0300","0200","M"
"2282883","M","0300","0200","M"
"1327584","M","0300","0200","M"
"4125343","M","0300","0200","M"
"4122280","M","0300","0200","M"
"4122688","M","0300","0200","M"
"4124082","M","0300","0200","M"
"8985563","M","0300","9900","M"
"8987371","M","0300","9900","M"
"7795114","M","0300","9900","M"
"7791225","M","0300","9900","M"
"7311637","M","0300","9900","M"
"6237725","M","0300","9900","M"
"2771234","M","0300","9900","M"
"5148623","M","0300","9900","M"
"5443731","M","0300","9900","M"
"4126624","M","0300","9900","M"
"5443501","M","0300","9900","M"
"4126227","M","0300","9900","M"
"5441501","M","0300","9900","M"
"5442765","M","0300","9900","M"
"8085920","M","0300","0600","M"
"8983602","M","0300","0600","M"
"5447612","M","0300","0600","M"
"3870843","M","0300","0600","M"
"5440000","M","0300","0600","M"
"3879236","M","0300","0600","M"
"8981231","M","0300","0300","M"
"2026824","M","0300","0300","M"
"2023401","M","0300","0300","M"
"2022572","M","0300","0300","M"
"2921263","M","0300","0300","M"
"2925732","M","0300","0300","M"
"3702593","M","0300","0300","M"
"3702671","M","0300","0300","M"
"2920009","M","0300","0300","M"
"1616484","M","0400","0400","M"
"1151452","M","0400","0400","M"
"1139309","M","0400","0400","M"
"1612037","M","0400","0400","M"
"1618098","M","0400","0400","M"
"1320019","M","0400","0400","M"
"3840031","M","0400","0400","M"
"3846345","M","0400","0400","M"
"3840199","M","0400","0400","M"
"3846382","M","0400","0400","M"
"3840030","M","0400","0400","M"
"3841186","M","0400","0400","M"
"7790014","M","0400","0400","M"
"7790274","M","0400","0400","M"
"7793119","M","0400","0400","M"
"8981266","M","0400","0400","M"
"1611458","M","0400","0400","M"
"2420483","M","0400","0400","M"
"2020608","M","0400","0400","M"
"2025777","M","0400","0400","M"
"2029124","M","0400","0400","M"
"2028500","M","0400","0400","M"
"2026727","M","0400","0400","M"
"1322316","M","0400","0400","M"
"2024971","M","0400","0400","M"
"2023506","M","0400","0400","M"
"2023124","M","0400","0400","M"
"2022423","M","0400","0400","M"
"2021304","M","0400","0400","M"
"1326041","M","0400","0400","M"
"1325301","M","0400","0400","M"
"1324718","M","0400","0400","M"
"5147501","M","0400","0400","M"
"3841814","M","0400","0400","M"
"3844849","M","0400","0400","M"
"3840234","M","0400","0400","M"
"3840005","M","0400","0400","M"
"3841728","M","0400","0400","M"
"3849366","M","0400","0400","M"
"3847670","M","0400","0400","M"
"2631671","M","0400","0400","M"
"7790278","M","0400","0300","M"
"7797222","M","0400","0300","M"
"1800007","M","0400","0300","M"
"1800003","M","0400","0300","M"
"1800004","M","0400","0300","M"
"1800005","M","0400","0300","M"
"1805929","M","0400","0300","M"
"1808012","M","0400","0300","M"
"1807293","M","0400","0300","M"
"1800475","M","0400","0300","M"
"1807292","M","0400","0300","M"
"1803392","M","0400","0300","M"
"1804174","M","0400","0300","M"
"2420058","M","0400","9900","M"
"7791381","M","0400","9900","M"
"5575905","M","0400","9900","M"
"6280013","M","0400","9900","M"
"5576129","M","0400","9900","M"
"6284018","M","0400","9900","M"
"5575800","M","0400","9900","M"
"7793032","M","0400","9900","M"
"7792046","M","0400","9900","M"
"5575476","M","0400","9900","M"
"6280015","M","0400","9900","M"
"6280036","M","0400","9900","M"
"7792901","M","0400","9900","M"
"5577846","M","0400","9900","M"
"7905694","M","0400","9900","M"
"6619083","M","0400","9900","M"
"7793170","M","0400","9900","M"
"5578464","M","0400","9900","M"
"5728677","M","0400","9900","M"
"6124565","M","0400","9900","M"
"5579673","M","0400","9900","M"
"7798433","M","0400","9900","M"
"5579280","M","0400","9900","M"
"7790936","M","0400","9900","M"
"5577336","M","0400","9900","M"
"6285590","M","0400","9900","M"
"5577504","M","0400","9900","M"
"1127478","M","0400","9900","M"
"1120541","M","0400","9900","M"
"1128079","M","0400","9900","M"
"1127514","M","0400","9900","M"
"1121105","M","0400","9900","M"
"1123656","M","0400","9900","M"
"1612652","M","0400","9900","M"
"1618725","M","0400","9900","M"
"1120485","M","0400","9900","M"
"1395072","M","0400","9900","M"
"1077988","M","0400","9900","M"
"1123752","M","0400","9900","M"
"1127084","M","0400","9900","M"
"1122267","M","0400","9900","M"
"1122381","M","0400","9900","M"
"1122979","M","0400","9900","M"
"1890075","M","0400","9900","M"
"1120756","M","0400","9900","M"
"2425331","M","0400","9900","M"
"1120036","M","0400","9900","M"
"1127376","M","0400","9900","M"
"1390007","M","0400","9900","M"
"1125939","M","0400","9900","M"
"1390006","M","0400","9900","M"
"1399909","M","0400","9900","M"
"1390008","M","0400","9900","M"
"1950906","M","0400","9900","M"
"1127240","M","0400","9900","M"
"1120031","M","0400","9900","M"
"1956799","M","0400","9900","M"
"1396043","M","0400","9900","M"
"1125391","M","0400","9900","M"
"1122894","M","0400","9900","M"
"1124980","M","0400","9900","M"
"1125170","M","0400","9900","M"
"1120025","M","0400","9900","M"
"1125327","M","0400","9900","M"
"1396527","M","0400","9900","M"
"1390018","M","0400","9900","M"
"1390009","M","0400","9900","M"
"1127352","M","0400","9900","M"
"1120183","M","0400","9900","M"
"1125245","M","0400","9900","M"
"2420093","M","0400","9900","M"
"1120840","M","0400","9900","M"
"1958088","M","0400","9900","M"
"1121658","M","0400","9900","M"
"1393194","M","0400","9900","M"
"1675981","M","0400","9900","M"
"1121553","M","0400","9900","M"
"1398636","M","0400","9900","M"
"1120005","M","0400","9900","M"
"1128372","M","0400","9900","M"
"1397242","M","0400","9900","M"
"1121360","M","0400","9900","M"
"1397903","M","0400","9900","M"
"1121215","M","0400","9900","M"
"2426536","M","0400","9900","M"
"1950160","M","0400","9900","M"
"1397707","M","0400","9900","M"
"1955500","M","0400","9900","M"
"1951856","M","0400","9900","M"
"1129327","M","0400","9900","M"
"1129787","M","0400","9900","M"
"2425410","M","0400","9900","M"
"1121672","M","0400","9900","M"
"1398347","M","0400","9900","M"
"1391652","M","0400","9900","M"
"1120015","M","0400","9900","M"
"2356732","M","0400","9900","M"
"1394562","M","0400","9900","M"
"1120825","M","0400","9900","M"
"1121374","M","0400","9900","M"
"1392246","M","0400","9900","M"
"1128877","M","0400","9900","M"
"5570007","M","0400","9900","M"
"2885231","M","0400","9900","M"
"5571784","M","0400","9900","M"
"5570009","M","0400","9900","M"
"3875452","M","0400","9900","M"
"5572659","M","0400","9900","M"
"2887399","M","0400","9900","M"
"3335917","M","0400","9900","M"
"5570454","M","0400","9900","M"
"2427304","M","0400","9900","M"
"2427553","M","0400","9900","M"
"5573475","M","0400","9900","M"
"5574130","M","0400","9900","M"
"5571165","M","0400","9900","M"
"2880024","M","0400","9900","M"
"5573606","M","0400","9900","M"
"2428011","M","0400","9900","M"
"5570263","M","0400","9900","M"
"5574179","M","0400","9900","M"
"5571971","M","0400","9900","M"
"3874343","M","0400","9900","M"
"5571702","M","0400","9900","M"
"5571507","M","0400","9900","M"
"2614039","M","0400","9900","M"
"5575174","M","0400","9900","M"
"5572572","M","0400","9900","M"
"7318681","M","0600","0400","M"
"7090000","M","0600","0400","M"
"6230971","M","0600","0400","M"
"7316389","M","0600","0400","M"
"7097437","M","0600","0400","M"
"7095833","M","0600","0400","M"
"7096039","M","0600","0400","M"
"6230008","M","0600","0400","M"
"7096640","M","0600","0400","M"
"7096836","M","0600","0400","M"
"7090106","M","0600","0400","M"
"7095309","M","0600","0400","M"
"7098201","M","0600","0400","M"
"7302496","M","0600","0400","M"
"7091853","M","0600","0400","M"
"7091866","M","0600","0400","M"
"7091909","M","0600","0400","M"
"7092025","M","0600","0400","M"
"7092299","M","0600","0400","M"
"7092952","M","0600","0400","M"
"7095795","M","0600","0400","M"
"7094457","M","0600","0400","M"
"7095361","M","0600","0400","M"
"7094744","M","0600","0400","M"
"7095044","M","0600","0400","M"
"7098812","M","0600","0400","M"
"7098532","M","0600","0400","M"
"7312911","M","0600","0400","M"
"7312413","M","0600","0400","M"
"7313556","M","0600","0400","M"
"7312007","M","0600","0400","M"
"6230645","M","0100","0300","M"
"7310013","M","0600","0400","M"
"7311391","M","0600","0400","M"
"2424696","M","0600","0400","M"
"2426704","M","0600","0400","M"
"2280004","M","0600","0400","M"
"2426797","M","0600","0400","M"
"2420037","M","0600","0400","M"
"2420038","M","0600","0400","M"
"2420039","M","0600","0400","M"
"2281572","M","0600","0400","M"
"2420040","M","0600","0400","M"
"2426815","M","0600","0400","M"
"2425084","M","0600","0400","M"
"2420858","M","0600","0400","M"
"2420017","M","0600","0400","M"
"2420075","M","0600","0400","M"
"2284754","M","0600","0400","M"
"2420094","M","0600","0400","M"
"2423223","M","0600","0400","M"
"2422744","M","0600","0400","M"
"2420072","M","0600","0400","M"
"2423657","M","0600","0400","M"
"2420096","M","0600","0400","M"
"2288231","M","0600","0400","M"
"2420090","M","0600","0400","M"
"2420073","M","0600","0400","M"
"2288219","M","0600","0400","M"
"2285854","M","0600","0400","M"
"2420157","M","0600","0400","M"
"2421990","M","0600","0400","M"
"2420062","M","0600","0400","M"
"2288939","M","0600","0400","M"
"2429608","M","0600","0400","M"
"5442348","M","0600","0400","M"
"3877126","M","0600","0400","M"
"3653026","M","0600","0400","M"
"2428898","M","0600","0400","M"
"3654367","M","0600","0400","M"
"3656204","M","0600","0400","M"
"3652723","M","0600","0400","M"
"2428546","M","0600","0400","M"
"3876730","M","0600","0400","M"
"4120082","U","0600","","U"
"3656105","M","0600","0400","M"
"5449983","M","0600","0400","M"
"7315270","M","0600","0500","M"
"7315462","M","0600","0500","M"
"7318594","M","0600","0500","M"
"7316742","M","0600","0500","M"
"7316055","M","0600","0500","M"
"7096407","M","0600","0500","M"
"7098769","M","0600","0500","M"
"7310027","M","0600","0500","M"
"7094949","M","0600","0500","M"
"7093965","M","0600","0500","M"
"7313615","M","0600","0500","M"
"7312566","M","0600","0500","M"
"7313000","M","0600","0500","M"
"7313032","M","0600","0500","M"
"7313306","M","0600","0500","M"
"7312439","M","0600","0500","M"
"7313714","M","0600","0500","M"
"7314739","M","0600","0500","M"
"7314913","M","0600","0500","M"
"7315020","M","0600","0500","M"
"7313488","M","0600","0500","M"
"7312261","M","0600","0500","M"
"7311377","M","0600","0500","M"
"7310041","M","0600","0500","M"
"7310470","M","0600","0500","M"
"2426060","M","0600","0500","M"
"2423147","M","0600","0500","M"
"2420118","M","0600","0500","M"
"2421788","M","0600","0500","M"
"2422955","M","0600","0500","M"
"2424320","M","0600","0500","M"
"2428288","M","0600","0500","M"
"3651064","M","0600","0500","M"
"7900002","M","0600","0100","M"
"6787648","M","0600","0100","M"
"7315650","M","0600","0100","M"
"9660002","M","0600","0100","M"
"7900011","M","0600","0100","M"
"8020009","M","0600","0100","M"
"8020003","M","0600","0100","M"
"8020010","M","0600","0100","M"
"6235748","M","0600","0100","M"
"8027690","M","0600","0100","M"
"1323546","M","0600","0100","M"
"2281390","M","0600","0100","M"
"2426698","M","0600","0100","M"
"2420396","M","0600","0100","M"
"2421053","M","0600","0100","M"
"2420293","M","0600","0100","M"
"2284386","M","0600","0100","M"
"2280894","M","0600","0100","M"
"1321042","M","0600","0100","M"
"1230660","M","0600","0100","M"
"2282694","M","0600","0100","M"
"2284887","M","0600","0100","M"
"2280080","M","0600","0100","M"
"2425563","M","0600","0100","M"
"1320957","M","0600","0100","M"
"2280030","M","0600","0100","M"
"2426516","M","0600","0100","M"
"2284847","M","0600","0100","M"
"2282654","M","0600","0100","M"
"2420078","M","0600","0100","M"
"2424024","M","0600","0100","M"
"2423029","M","0600","0100","M"
"2280189","M","0600","0100","M"
"2423988","M","0600","0100","M"
"2280264","M","0600","0100","M"
"2420089","M","0600","0100","M"
"2287384","M","0600","0100","M"
"2287786","U","0600","0100","U"
"2287684","M","0600","0100","M"
"2289120","M","0600","0100","M"
"2287639","M","0600","0100","M"
"1325833","M","0600","0100","M"
"2288895","M","0600","0100","M"
"2287029","M","0600","0100","M"
"2420158","M","0600","0100","M"
"2420160","M","0600","0100","M"
"2288814","M","0600","0100","M"
"2286294","M","0600","0100","M"
"1326370","M","0600","0100","M"
"2280155","M","0600","0100","M"
"3100439","M","0600","0100","M"
"3109046","M","0600","0100","M"
"3352848","M","0600","0100","M"
"3100752","M","0600","0100","M"
"2428840","M","0600","0100","M"
"3350875","M","0600","0100","M"
"3103057","M","0600","0100","M"
"3353173","M","0600","0100","M"
"2427068","M","0600","0100","M"
"3109109","M","0600","0100","M"
"3352175","M","0600","0100","M"
"3106288","M","0600","0100","M"
"3359812","M","0600","0100","M"
"3357853","M","0600","0100","M"
"3850000","M","0600","0100","M"
"3107175","M","0600","0100","M"
"3107079","M","0600","0100","M"
"3354856","M","0600","0100","M"
"3354777","M","0600","0100","M"
"2428461","M","0600","0100","M"
"3352912","M","0600","0100","M"
"2428453","M","0600","0100","M"
"3106235","M","0600","0100","M"
"4120557","M","0600","0100","M"
"3353467","M","0600","0100","M"
"3850002","M","0600","0100","M"
"3850001","M","0600","0100","M"
"2720063","M","0600","0100","M"
"7315640","M","0600","0600","M"
"7356591","M","0600","0600","M"
"7316236","M","0600","0600","M"
"7310011","M","0600","0600","M"
"7315064","M","0600","0600","M"
"7310791","M","0600","0600","M"
"7310012","M","0600","0600","M"
"7312797","M","0600","0600","M"
"2426726","M","0600","0600","M"
"2285564","M","0600","0600","M"
"2369386","M","0600","0600","M"
"2426209","M","0600","0600","M"
"2422230","M","0600","0600","M"
"2424362","M","0600","0600","M"
"3653314","M","0600","0600","M"
"2428216","M","0600","0600","M"
"5444524","M","0600","0600","M"
"2429810","M","0600","0600","M"
"2427123","M","0600","0600","M"
"5448614","M","0600","0600","M"
"5448583","M","0600","0600","M"
"8980221","M","0600","0200","M"
"7715019","M","0600","0200","M"
"7710000","M","0600","0200","M"
"7710001","M","0600","0200","M"
"2424805","M","0600","0200","M"
"2422541","M","0600","0200","M"
"2423107","M","0600","0200","M"
"2424357","M","0600","0200","M"
"3560001","M","0600","0200","M"
"7318125","M","0600","0300","M"
"2365775","M","0600","0300","M"
"2363158","M","0600","0300","M"
"2424094","M","0600","0300","M"
"3656825","M","0600","0300","M"
"5442588","M","0600","0300","M"
"9539653","M","0700","0200","M"
"9531938","M","0700","0200","M"
"7720194","M","0700","0200","M"
"7729269","M","0700","0200","M"
"9538700","M","0700","0200","M"
"7862956","M","0700","0200","M"
"9997558","M","0700","0200","M"
"9531958","M","0700","0200","M"
"2228566","M","0700","0200","M"
"3873887","M","0700","0200","M"
"2365277","M","0700","0100","M"
"2366415","M","0700","0100","M"
"2369692","M","0700","0100","M"
"1423011","M","0700","0100","M"
"3871238","M","0700","0100","M"
"3871812","M","0700","0100","M"
"3877273","M","0700","0100","M"
"3877531","M","0700","0100","M"
"3874441","M","0700","0100","M"
